code,term
0802020G0,Ciclosporin
0802020G0AA,Ciclosporin (Systemic)
0802020G0AAAAAA,Ciclosporin 50mg/1ml solution for infusion ampoules
0802020G0AAACAC,Ciclosporin 25mg capsules
0802020G0AAADAD,Ciclosporin 100mg capsules
0802020G0AAAEAE,Ciclosporin 250mg/5ml solution for infusion ampoules
0802020G0AAAFAF,Ciclosporin 50mg capsules
0802020G0AAAGAG,Ciclosporin 100mg/ml oral solution sugar free
0802020G0AAAHAH,Ciclosporin 10mg capsules
0802020G0BB,Sandimmun
0802020G0BBAAAG,Sandimmun 100mg/ml oral solution
0802020G0BBABAE,Sandimmun 250mg/5ml concentrate for inf ampoules
0802020G0BBACAA,Sandimmun 50mg/1ml concentrate for inf ampoules
0802020G0BBADAC,Sandimmun 25mg capsules
0802020G0BBAEAD,Sandimmun 100mg capsules
0802020G0BBAFAF,Sandimmun 50mg capsules
0802020G0BC,Neoral
0802020G0BCAAAG,Neoral 100mg/ml oral solution
0802020G0BCABAC,Neoral 25mg capsules
0802020G0BCACAF,Neoral 50mg capsules
0802020G0BCADAD,Neoral 100mg capsules
0802020G0BCAEAH,Neoral 10mg capsules
0802020G0BE,Deximune
0802020G0BEAAAC,Deximune 25mg capsules
0802020G0BEABAF,Deximune 50mg capsules
0802020G0BEACAD,Deximune 100mg capsules
0802020G0BF,Capimune
0802020G0BFAAAC,Capimune 25mg capsules
0802020G0BFABAF,Capimune 50mg capsules
0802020G0BFACAD,Capimune 100mg capsules
0802020G0BG,Capsorin
0802020G0BGAAAD,Capsorin 100mg capsules
0802020G0BGABAF,Capsorin 50mg capsules
0802020G0BGACAC,Capsorin 25mg capsules
0802020G0BGADAG,Capsorin 100mg/ml oral solution
0802020G0BH,Vanquoral
0802020G0BHAAAC,Vanquoral 25mg capsules
0802020G0BHABAF,Vanquoral 50mg capsules
0802020G0BHACAD,Vanquoral 100mg capsules
0802020G0BHADAH,Vanquoral 10mg capsules
