dmd_type,dmd_id,dmd_name,bnf_code
VMP,327104000,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,18310411000001102,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,22352411000001100,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,18464211000001103,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,18164311000001107,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,18342411000001105,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,24028011000001102,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,22605811000001106,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,21842611000001101,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,22409911000001101,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,18477711000001105,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,25881711000001105,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,23218811000001105,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,32424411000001104,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,24571011000001105,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,23958811000001104,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,18622711000001109,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,20312011000001106,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,18728911000001102,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,38523011000001107,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
AMP,21808611000001106,Mycophenolate mofetil 250mg capsules,0802010M0AAAAAA
VMP,327106003,Mycophenolate mofetil 500mg tablets,0802010M0AAABAB
AMP,18310611000001104,Mycophenolate mofetil 500mg tablets,0802010M0AAABAB
AMP,18464411000001104,Mycophenolate mofetil 500mg tablets,0802010M0AAABAB
AMP,18164511000001101,Mycophenolate mofetil 500mg tablets,0802010M0AAABAB
AMP,18342611000001108,Mycophenolate mofetil 500mg tablets,0802010M0AAABAB
AMP,22464411000001109,Mycophenolate mofetil 500mg tablets,0802010M0AAABAB
AMP,24405511000001101,Mycophenolate mofetil 500mg tablets,0802010M0AAABAB
AMP,18477511000001100,Mycophenolate mofetil 500mg tablets,0802010M0AAABAB
AMP,32424611000001101,Mycophenolate mofetil 500mg tablets,0802010M0AAABAB
AMP,30849511000001103,Mycophenolate mofetil 500mg tablets,0802010M0AAABAB
AMP,18412111000001102,Mycophenolate mofetil 500mg tablets,0802010M0AAABAB
AMP,18622911000001106,Mycophenolate mofetil 500mg tablets,0802010M0AAABAB
AMP,18730111000001104,Mycophenolate mofetil 500mg tablets,0802010M0AAABAB
