dmd_type,dmd_id,dmd_name,bnf_code
VMP,326873001,Mercaptopurine 50mg tablets,0801030L0AAAAAA
AMP,34468011000001101,Mercaptopurine 50mg tablets,0801030L0AAAAAA
AMP,22673711000001106,Mercaptopurine 50mg tablets,0801030L0AAAAAA
AMP,22519811000001102,Mercaptopurine 50mg tablets,0801030L0AAAAAA
VMP,18430611000001102,Mercaptopurine 10mg tablets,0801030L0AAABAB
AMP,36476511000001106,Mercaptopurine 10mg tablets,0801030L0AAABAB
AMP,18413011000001107,Mercaptopurine 10mg tablets,0801030L0AAABAB
VMP,12701611000001102,Mercaptopurine 5mg/5ml oral suspension,0801030L0AAACAC
AMP,12695511000001106,Mercaptopurine 5mg/5ml oral suspension,0801030L0AAACAC
VMP,12701511000001101,Mercaptopurine 50mg/5ml oral suspension,0801030L0AAAFAF
AMP,12695311000001100,Mercaptopurine 50mg/5ml oral suspension,0801030L0AAAFAF
VMP,8796611000001103,Mercaptopurine 10mg capsules,0801030L0AAAGAG
AMP,8759711000001105,Mercaptopurine 10mg capsules,0801030L0AAAGAG
VMP,8663711000001106,Mercaptopurine 25mg/5ml oral suspension,0801030L0AAAHAH
AMP,8613411000001101,Mercaptopurine 25mg/5ml oral suspension,0801030L0AAAHAH
VMP,12701711000001106,Mercaptopurine 75mg/5ml oral suspension,0801030L0AAAIAI
AMP,12696211000001102,Mercaptopurine 75mg/5ml oral suspension,0801030L0AAAIAI
VMP,20556311000001100,Mercaptopurine 25mg tablets,0801030L0AAAJAJ
AMP,20538611000001107,Mercaptopurine 25mg tablets,0801030L0AAAJAJ
VMP,20921111000001100,Mercaptopurine 45mg/5ml oral suspension,0801030L0AAAKAK
AMP,20886411000001102,Mercaptopurine 45mg/5ml oral suspension,0801030L0AAAKAK
VMP,22154611000001102,Mercaptopurine 25mg capsules,0801030L0AAALAL
AMP,22101211000001108,Mercaptopurine 25mg capsules,0801030L0AAALAL
VMP,28366311000001107,Mercaptopurine 30mg capsules,0801030L0AAAMAM
AMP,28279111000001101,Mercaptopurine 30mg capsules,0801030L0AAAMAM
VMP,28415311000001105,Mercaptopurine 75mg tablets,0801030L0AAANAN
AMP,28397011000001105,Mercaptopurine 75mg tablets,0801030L0AAANAN
VMP,31535311000001101,Mercaptopurine 75mg capsules,0801030L0AAAPAP
AMP,31508511000001107,Mercaptopurine 75mg capsules,0801030L0AAAPAP
VMP,8663611000001102,Mercaptopurine 20mg/ml oral suspension,0801030L0AAAQAQ
AMP,8612811000001107,Mercaptopurine 100mg/5ml oral suspension,0801030L0AAAQAQ
VMP,36595711000001109,Mercaptopurine 20mg capsules,0801030L0AAARAR
AMP,36582811000001109,Mercaptopurine 20mg capsules,0801030L0AAARAR
VMP,36979111000001107,Mercaptopurine 12.5mg capsules,0801030L0AAASAS
AMP,36959911000001107,Mercaptopurine 12.5mg capsules,0801030L0AAASAS
AMP,3832911000001101,Puri-Nethol 50mg tablets,0801030L0BBAAAA
AMP,21969411000001109,Xaluprine 20mg/ml oral suspension,0801030L0BCABAQ
AMP,37572111000001106,Hanixol 50mg tablets,0801030L0BDAAAA
