obj_type,vpid,snomed_id,bnf_code,dmd_name,bnf_name,form_route
amp,327104000,181643e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Actavis UK Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,183104e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (A A H Pharmaceuticals Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,183424e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Alliance Healthcare (Distribution) Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,184642e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Accord Healthcare Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,184777e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Dr Reddy's Laboratories (UK) Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,186227e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Phoenix Healthcare Distribution Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,187289e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Sigma Pharmaceuticals Plc),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,20312e12,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Sandoz Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,218086e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Waymade Healthcare Plc),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,218426e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Cubic Pharmaceuticals Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,223524e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (AM Distributions (Yorkshire) Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,224099e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (DE Pharmaceuticals),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,226058e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Colorama Pharmaceuticals Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,232188e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (J M McGill Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,239588e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Niche Pharma Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,24028e12,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (CST Pharma Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,24571e12,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Mawdsley-Brooks & Company Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,258817e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Icarus Pharmaceuticals Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327104000,324244e11,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Kent Pharmaceuticals Ltd),Mycophenolate mofetil 250mg capsules,capsule.oral
amp,327106003,181645e11,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Actavis UK Ltd),Mycophenolate mofetil 500mg tablets,tablet.oral
amp,327106003,183106e11,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (A A H Pharmaceuticals Ltd),Mycophenolate mofetil 500mg tablets,tablet.oral
amp,327106003,183426e11,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Alliance Healthcare (Distribution) Ltd),Mycophenolate mofetil 500mg tablets,tablet.oral
amp,327106003,184121e11,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Mylan),Mycophenolate mofetil 500mg tablets,tablet.oral
amp,327106003,184644e11,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Accord Healthcare Ltd),Mycophenolate mofetil 500mg tablets,tablet.oral
amp,327106003,184775e11,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Dr Reddy's Laboratories (UK) Ltd),Mycophenolate mofetil 500mg tablets,tablet.oral
amp,327106003,186229e11,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Phoenix Healthcare Distribution Ltd),Mycophenolate mofetil 500mg tablets,tablet.oral
